13040,county|BR.6088,facility|6088,Bakha Bujurag HSC,facility_type|HSC
11986,county|BR.6326,facility|6326,Bakhadda HSC,facility_type|HSC
16140,county|BR.6374,facility|6374,Bakhara APHC,facility_type|APHC
17938,county|BR.6216,facility|6216,Bakharaur HSC,facility_type|HSC
15869,county|BR.6162,facility|6162,Bakhari APHC,facility_type|APHC
15076,county|BR.6056,facility|6056,Bakhari Dumra HSC,facility_type|HSC
15185,county|BR.6093,facility|6093,Bakhari HSC,facility_type|HSC
13884,county|BR.6364,facility|6364,Bakhari Katra HSC,facility_type|HSC
14059,county|BR.6369,facility|6369,Bakhari Muraul HSC,facility_type|HSC
6753,county|BR.6021,facility|6021,Bakhari Supayan HSC,facility_type|HSC
10584,county|BR.6111,facility|6111,Bakhariya HSC,facility_type|HSC
16327,county|BR.5855,facility|5855,Bakharpur APHC,facility_type|APHC
16011,county|BR.5862,facility|5862,Bakhatari APHC,facility_type|APHC
11468,county|BR.5879,facility|5879,Bakhorapur HSC,facility_type|HSC
6992,county|BR.6017,facility|6017,Bakhri Dua HSC,facility_type|HSC
10465,county|BR.6114,facility|6114,Bakhri HSC,facility_type|HSC
9622,county|BR.6311,facility|6311,Bakhri Kursakanta HSC,facility_type|HSC
7540,county|BR.6167,facility|6167,Bakhri Patahi HSC,facility_type|HSC
8831,county|BR.6271,facility|6271,Bakhri Sameli HSC,facility_type|HSC
9882,county|BR.6020,facility|6020,Bakhri Sarai HSC,facility_type|HSC
11286,county|BR.5839,facility|5839,Bakhtiyarpur HSC,facility_type|HSC
16693,county|BR.6195,facility|6195,Bakia Dira APHC,facility_type|APHC
8630,county|BR.6195,facility|6195,Bakikol HSC,facility_type|HSC
17960,county|BR.6077,facility|6077,Bakipur HSC,facility_type|HSC
14694,county|BR.5905,facility|5905,Baknaura HSC,facility_type|HSC
7077,county|BR.5840,facility|5840,Bakra HSC,facility_type|HSC
11659,county|BR.5922,facility|5922,Bakri HSC,facility_type|HSC
14276,county|BR.6095,facility|6095,Bakria HSC,facility_type|HSC
8304,county|BR.6377,facility|6377,Baksanda HSC,facility_type|HSC
8488,county|BR.6379,facility|6379,Baksauti HSC,facility_type|HSC
8101,county|BR.5904,facility|5904,Baktiyarpur HSC,facility_type|HSC
13885,county|BR.6364,facility|6364,Bakuchi HSC,facility_type|HSC
10702,county|BR.6313,facility|6313,Bakulahar HSC,facility_type|HSC
10285,county|BR.6156,facility|6156,Bakulari HSC,facility_type|HSC
16222,county|BR.6401,facility|6401,Bakuniya APHC,facility_type|APHC
10324,county|BR.6235,facility|6235,Bala HSC,facility_type|HSC
13540,county|BR.6203,facility|6203,Bala Toli HSC,facility_type|HSC
11959,county|BR.6325,facility|6325,Balahpur HSC,facility_type|HSC
13488,county|BR.6229,facility|6229,Balamgadhiya HSC,facility_type|HSC
7713,county|BR.6081,facility|6081,Balapur Ghorasahan HSC,facility_type|HSC
10136,county|BR.6068,facility|6068,Balapur HSC,facility_type|HSC
10368,county|BR.6073,facility|6073,Balau HSC,facility_type|HSC
12150,county|BR.6197,facility|6197,Balauhi HSC,facility_type|HSC
13922,county|BR.6365,facility|6365,Balaur Dih HSC,facility_type|HSC
13824,county|BR.6362,facility|6362,Balaur HSC,facility_type|HSC
7322,county|BR.5918,facility|5918,Balba HSC,facility_type|HSC
6850,county|BR.6027,facility|6027,Balba Jayram HSC,facility_type|HSC
10698,county|BR.6202,facility|6202,Balbal HSC,facility_type|HSC
10222,county|BR.6085,facility|6085,Balbangra HSC,facility_type|HSC
9571,county|BR.6300,facility|6300,Balbat HSC,facility_type|HSC
6626,county|BR.6132,facility|6132,Balbhadrpur HSC,facility_type|HSC
10633,county|BR.6123,facility|6123,Baldhiha HSC,facility_type|HSC
11360,county|BR.6100,facility|6100,Baldiahat HSC,facility_type|HSC
10319,county|BR.6235,facility|6235,Baldiha HSC,facility_type|HSC
11178,county|BR.5819,facility|5819,Baletha HSC,facility_type|HSC
10450,county|BR.6205,facility|6205,Baletha Sadar Block HSC,facility_type|HSC
9032,county|BR.5989,facility|5989,Balgram HSC,facility_type|HSC
15935,county|BR.5839,facility|5839,Balha APHC,facility_type|APHC
14999,county|BR.6047,facility|6047,Balha Bajpatti HSC,facility_type|HSC
12100,county|BR.6208,facility|6208,Balha Bisfi HSC,facility_type|HSC
18164,county|BR.6227,facility|6227,Balha HSC,facility_type|HSC
18094,county|BR.6430,facility|6430,Balha K.Asthan Satighat HSC,facility_type|HSC
9784,county|BR.6015,facility|6015,Balha Kalyanpur HSC,facility_type|HSC
11300,county|BR.5843,facility|5843,Balha Parbatta HSC,facility_type|HSC
11288,county|BR.5839,facility|5839,Balha Purvi HSC,facility_type|HSC
9947,county|BR.6230,facility|6230,Balha Shivajinagar HSC,facility_type|HSC
6518,county|BR.6064,facility|6064,Balha Supaul HSC,facility_type|HSC
13825,county|BR.6362,facility|6362,Balhan HSC,facility_type|HSC
14881,county|BR.6406,facility|6406,Balhi HSC,facility_type|HSC
10201,county|BR.6182,facility|6182,Balhu HSC,facility_type|HSC
13755,county|BR.6359,facility|6359,Balia Basatpur HSC,facility_type|HSC
16719,county|BR.6232,facility|6232,Balia Belon APHC,facility_type|APHC
14888,county|BR.6407,facility|6407,Balia HSC,facility_type|HSC
8020,county|BR.5950,facility|5950,Balia Kutumba HSC,facility_type|HSC
9332,county|BR.6412,facility|6412,Balia Mahra HSC,facility_type|HSC
14544,county|BR.6065,facility|6065,Balia Rupauli HSC,facility_type|HSC
16779,county|BR.6412,facility|6412,Baliamahra APHC,facility_type|APHC
12071,county|BR.5864,facility|5864,Balidad HSC,facility_type|HSC
15746,county|BR.6019,facility|6019,Baligaon APHC,facility_type|APHC
11742,county|BR.6421,facility|6421,Baligaon HSC,facility_type|HSC
15147,county|BR.6082,facility|6082,Baligarh HSC,facility_type|HSC
14568,county|BR.5812,facility|5812,Baligawan HSC,facility_type|HSC
9391,county|BR.5878,facility|5878,Baliya (New) HSC,facility_type|HSC
13432,county|BR.6214,facility|6214,Baliya Basa (New) HSC,facility_type|HSC
8402,county|BR.6386,facility|6386,Baliya Buzurg HSC,facility_type|HSC
14370,county|BR.6201,facility|6201,Baliya HSC,facility_type|HSC
10356,county|BR.6073,facility|6073,Baliya Patti HSC,facility_type|HSC
13703,county|BR.5863,facility|5863,Baliya Sangrampur HSC,facility_type|HSC
8448,county|BR.6388,facility|6388,Baliyaari HSC,facility_type|HSC
10349,county|BR.6073,facility|6073,Baliyan HSC,facility_type|HSC
12775,county|BR.5911,facility|5911,Baliyara HSC,facility_type|HSC
8399,county|BR.6386,facility|6386,Baliyari HSC,facility_type|HSC
9465,county|BR.5883,facility|5883,Baliyash (New) HSC,facility_type|HSC
9936,county|BR.6230,facility|6230,Ballipur HSC,facility_type|HSC
10927,county|BR.5845,facility|5845,Ballopur HSC,facility_type|HSC
15885,county|BR.6137,facility|6137,Balmiki Nagar APHC,facility_type|APHC
6564,county|BR.6078,facility|6078,Balokhara HSC,facility_type|HSC
16092,county|BR.6365,facility|6365,Balra Kishun APHC,facility_type|APHC
16711,county|BR.6213,facility|6213,Balrampur APHC,facility_type|APHC
8700,county|BR.6184,facility|6184,Balrampur HSC,facility_type|HSC
8525,county|BR.6188,facility|6188,Balsama HSC,facility_type|HSC
6708,county|BR.6028,facility|6028,Baltaar HSC,facility_type|HSC
11211,county|BR.5832,facility|5832,Baltara HSC,facility_type|HSC
17678,county|BR.5974,facility|5974,Balthar HSC,facility_type|HSC
10757,county|BR.6168,facility|6168,Balthar Sikta 1 HSC,facility_type|HSC
14659,county|BR.5899,facility|5899,Balthari HSC,facility_type|HSC
14142,county|BR.6372,facility|6372,Balthi HSC,facility_type|HSC
16700,county|BR.6263,facility|6263,Balthi Maheshpur APHC,facility_type|APHC
8671,county|BR.6263,facility|6263,Balthi Maheshpur HSC,facility_type|HSC
13798,county|BR.6361,facility|6361,Balthi Rasulpur HSC,facility_type|HSC
14344,county|BR.6470,facility|6470,Balu Tol HSC,facility_type|HSC
16612,county|BR.6457,facility|6457,Balua APHC,facility_type|APHC
11500,county|BR.5877,facility|5877,Balua Ara HSC,facility_type|HSC
12989,county|BR.6115,facility|6115,Balua Baniyapur HSC,facility_type|HSC
8632,county|BR.6195,facility|6195,Balua Barari HSC,facility_type|HSC
7845,county|BR.6346,facility|6346,Balua Barhampur HSC,facility_type|HSC
11463,county|BR.5879,facility|5879,Balua Barhara HSC,facility_type|HSC
15726,county|BR.6084,facility|6084,Balua Bazar APHC,facility_type|APHC
13983,county|BR.6367,facility|6367,Balua Bazar HSC,facility_type|HSC
10274,county|BR.6156,facility|6156,Balua Guthani HSC,facility_type|HSC
15149,county|BR.6082,facility|6082,Balua HSC,facility_type|HSC
12614,county|BR.5887,facility|5887,Balua Maner HSC,facility_type|HSC
9586,county|BR.6310,facility|6310,Balua Palasi HSC,facility_type|HSC
7712,county|BR.6081,facility|6081,Balua Reganiya HSC,facility_type|HSC
15272,county|BR.5821,facility|5821,Baluachack HSC,facility_type|HSC
9759,county|BR.6015,facility|6015,Baluaha HSC,facility_type|HSC
14572,county|BR.5888,facility|5888,Baluahi HSC,facility_type|HSC
10117,county|BR.6090,facility|6090,Baluahi M.Nagar HSC,facility_type|HSC
8256,county|BR.6389,facility|6389,Baluatari HSC,facility_type|HSC
14767,county|BR.6399,facility|6399,Baluawaha Dudhalia HSC,facility_type|HSC
15515,county|BR.5954,facility|5954,Baluganj APHC,facility_type|APHC
8554,county|BR.6188,facility|6188,Baluganj Azamnagar HSC,facility_type|HSC
8041,county|BR.5954,facility|5954,Baluganj Deo HSC,facility_type|HSC
8747,county|BR.6213,facility|6213,Baluganj HSC,facility_type|HSC
14501,county|BR.6127,facility|6127,Balughat HSC,facility_type|HSC
6830,county|BR.6018,facility|6018,Balughat Mahua HSC,facility_type|HSC
14359,county|BR.6470,facility|6470,Balutol HSC,facility_type|HSC
10611,county|BR.6092,facility|6092,Baluua Rampurwa HSC,facility_type|HSC
10617,county|BR.6123,facility|6123,Baluwa HSC,facility_type|HSC
14860,county|BR.6406,facility|6406,Balwa Hat HSC,facility_type|HSC
12804,county|BR.5915,facility|5915,Balwa HSC,facility_type|HSC
6938,county|BR.6005,facility|6005,Balwa Koari HSC,facility_type|HSC
13191,county|BR.6457,facility|6457,Balwan Tola HSC,facility_type|HSC
13246,county|BR.6236,facility|6236,Baman Gawan HSC,facility_type|HSC
10021,county|BR.6049,facility|6049,Bambaiya Harlal HSC,facility_type|HSC
9959,county|BR.6033,facility|6033,Bambaiya HSC,facility_type|HSC
16397,county|BR.5974,facility|5974,Bamdah APHC,facility_type|APHC
11001,county|BR.5776,facility|5776,Bamhore HSC,facility_type|HSC
11660,county|BR.5922,facility|5922,Bampali HSC,facility_type|HSC
6623,county|BR.6132,facility|6132,Banailipatti HSC,facility_type|HSC
6527,county|BR.6075,facility|6075,Banainiya HSC,facility_type|HSC
15253,county|BR.5837,facility|5837,Banama HSC,facility_type|HSC
10594,county|BR.6092,facility|6092,Banarahi HSC,facility_type|HSC
15163,county|BR.6089,facility|6089,Banarjhula HSC,facility_type|HSC
7879,county|BR.6355,facility|6355,Banarpur HSC,facility_type|HSC
15048,county|BR.15048,,Banaul HSC,facility_type|HSC
11726,county|BR.6420,facility|6420,Banauli Agion HSC,facility_type|HSC
18181,county|BR.6250,facility|6250,Banauli HSC,facility_type|HSC
9990,county|BR.6255,facility|6255,Banaura HSC,facility_type|HSC
15992,county|BR.6336,facility|6336,Banbaripur APHC,facility_type|APHC
16166,county|BR.6127,facility|6127,Banbhag APHC,facility_type|APHC
10502,county|BR.6314,facility|6314,Banchari HSC,facility_type|HSC
15064,county|BR.6056,facility|6056,Banchauri HSC,facility_type|HSC
9938,county|BR.6230,facility|6230,Banda HSC,facility_type|HSC
11424,county|BR.6058,facility|6058,Bandarjhula HSC,facility_type|HSC
9820,county|BR.6024,facility|6024,Bande Hat HSC,facility_type|HSC
11296,county|BR.5843,facility|5843,Bandehra HSC,facility_type|HSC
11614,county|BR.5884,facility|5884,Bandha HSC,facility_type|HSC
13517,county|BR.6223,facility|6223,Bandha Tola (New) HSC,facility_type|HSC
8288,county|BR.6387,facility|6387,Bandhan HSC,facility_type|HSC
17624,county|BR.5973,facility|5973,Bandhaora GIDHAUR HSC,facility_type|HSC
17728,county|BR.5974,facility|5974,Bandhaora HSC,facility_type|HSC
9937,county|BR.6230,facility|6230,Bandhar HSC,facility_type|HSC
10024,county|BR.6049,facility|6049,Bandhara HSC,facility_type|HSC
11666,county|BR.5914,facility|5914,Bandhawa HSC,facility_type|HSC
7988,county|BR.5900,facility|5900,Bandhawan HSC,facility_type|HSC
17977,county|BR.6080,facility|6080,Bandhiuli HSC,facility_type|HSC
15647,county|BR.6322,facility|6322,Bandhu Ganj APHC,facility_type|APHC
9128,county|BR.5993,facility|5993,Bandhua HSC,facility_type|HSC
7736,county|BR.6174,facility|6174,Bandhuarwa HSC,facility_type|HSC
7801,county|BR.6041,facility|6041,Bandiban Madhuban HSC,facility_type|HSC
13781,county|BR.6360,facility|6360,Bandra HSC,facility_type|HSC
11816,county|BR.6337,facility|6337,Banduar HSC,facility_type|HSC
9602,county|BR.6309,facility|6309,Banga HSC,facility_type|HSC
17799,county|BR.6170,facility|6170,Bangal Khad HSC,facility_type|HSC
16053,county|BR.5813,facility|5813,Bangalwa  APHC,facility_type|APHC
9577,county|BR.6300,facility|6300,Bangama Araria HSC,facility_type|HSC
13743,county|BR.5873,facility|5873,Bangama HSC,facility_type|HSC
16213,county|BR.6399,facility|6399,Bangaon APHC,facility_type|APHC
15524,county|BR.5951,facility|5951,Bangare APHC,facility_type|APHC
7803,county|BR.6041,facility|6041,Bangari Chakia HSC,facility_type|HSC
8571,county|BR.6282,facility|6282,Bangari HSC,facility_type|HSC
13984,county|BR.6367,facility|6367,Banghara HSC,facility_type|HSC
14758,county|BR.6399,facility|6399,Bangoan 1 HSC,facility_type|HSC
14759,county|BR.6399,facility|6399,Bangoan 2 HSC,facility_type|HSC
17805,county|BR.6170,facility|6170,Bangra  Kuchaikote HSC,facility_type|HSC
15849,county|BR.6247,facility|6247,Bangra APHC,facility_type|APHC
14143,county|BR.6372,facility|6372,Bangra Balu Tola HSC,facility_type|HSC
13923,county|BR.6365,facility|6365,Bangra Bansidhar HSC,facility_type|HSC
10152,county|BR.6068,facility|6068,Bangra Bujurg HSC,facility_type|HSC
13855,county|BR.6363,facility|6363,Bangra Chaupan HSC,facility_type|HSC
14027,county|BR.6368,facility|6368,Bangra Firoz HSC,facility_type|HSC
17828,county|BR.6163,facility|6163,Bangra HSC,facility_type|HSC
12934,county|BR.6109,facility|6109,Bangra Jalalpur HSC,facility_type|HSC
10346,county|BR.6073,facility|6073,Bangra Maharajgunj HSC,facility_type|HSC
14144,county|BR.6372,facility|6372,Bangra Nizamat HSC,facility_type|HSC
14112,county|BR.6371,facility|6371,Bangra Paro HSC,facility_type|HSC
10466,county|BR.6114,facility|6114,Bangra Siswan HSC,facility_type|HSC
9907,county|BR.6234,facility|6234,Bangra Tajpur HSC,facility_type|HSC
11243,county|BR.5836,facility|5836,Bangraha HSC,facility_type|HSC
10046,county|BR.6260,facility|6260,Bangraha Vidyapatingar HSC,facility_type|HSC
8493,county|BR.6379,facility|6379,Baniabigha HSC,facility_type|HSC
8573,county|BR.6282,facility|6282,Banipur HSC,facility_type|HSC
15326,county|BR.6419,facility|6419,Baniya HSC,facility_type|HSC
14206,county|BR.6374,facility|6374,Baniya Saraiya HSC,facility_type|HSC
9463,county|BR.5883,facility|5883,Baniyachak HSC,facility_type|HSC
9487,county|BR.5853,facility|5853,Baniyakura HSC,facility_type|HSC
14476,county|BR.6127,facility|6127,Baniyapatti HSC,facility_type|HSC
17925,county|BR.6180,facility|6180,Banjaria HSC,facility_type|HSC
7789,county|BR.6157,facility|6157,Banjariya HSC,facility_type|HSC
14567,county|BR.5812,facility|5812,Bank Akorhigola HSC,facility_type|HSC
9424,county|BR.5881,facility|5881,Bank Chandan HSC,facility_type|HSC
11914,county|BR.6341,facility|6341,Bank Dandari HSC,facility_type|HSC
14973,county|BR.5875,facility|5875,Bank HSC,facility_type|HSC
13637,county|BR.5810,facility|5810,Bank Jamalpur HSC,facility_type|HSC
11605,county|BR.5884,facility|5884,Bankat Bihia HSC,facility_type|HSC
11736,county|BR.6420,facility|6420,Bankat HSC,facility_type|HSC
17779,county|BR.6268,facility|6268,Bankatahan HSC,facility_type|HSC
10651,county|BR.6207,facility|6207,Bankatawa HSC,facility_type|HSC
14855,county|BR.6405,facility|6405,Bankatti HSC,facility_type|HSC
7831,county|BR.6130,facility|6130,Bankatwa HSC,facility_type|HSC
13210,county|BR.6124,facility|6124,Bankerwa HSC,facility_type|HSC
8876,county|BR.5972,facility|5972,Bankeybazar HSC,facility_type|HSC
11217,county|BR.5832,facility|5832,Banni Gogri HSC,facility_type|HSC
12927,county|BR.6109,facility|6109,Banni HSC,facility_type|HSC
7948,county|BR.6351,facility|6351,Banni Rajpur HSC,facility_type|HSC
10875,county|BR.5817,facility|5817,Bannu Bagicha HSC,facility_type|HSC
13747,county|BR.5873,facility|5873,Banoli HSC,facility_type|HSC
10539,county|BR.6101,facility|6101,Banora Sota HSC,facility_type|HSC
16560,county|BR.5913,facility|5913,Bans Bigha APHC,facility_type|APHC
14028,county|BR.6368,facility|6368,Bans Ghat HSC,facility_type|HSC
7154,county|BR.5856,facility|5856,Bans Gopalpur HSC,facility_type|HSC
18121,county|BR.6198,facility|6198,Bansara HSC,facility_type|HSC
9561,county|BR.6300,facility|6300,Bansbadi HSC,facility_type|HSC
7318,county|BR.5918,facility|5918,Bansdih HSC,facility_type|HSC
8765,county|BR.6204,facility|6204,Bansgaown HSC,facility_type|HSC
10506,county|BR.6314,facility|6314,Bansgauo HSC,facility_type|HSC
8603,county|BR.6243,facility|6243,Bansgrha HSC,facility_type|HSC
9055,county|BR.5990,facility|5990,Banshi HSC,facility_type|HSC
14430,county|BR.6052,facility|6052,Banshi Purndaha HSC,facility_type|HSC
11586,county|BR.5909,facility|5909,Banshodihari HSC,facility_type|HSC
12091,county|BR.5867,facility|5867,Bansi HSC,facility_type|HSC
17876,county|BR.6273,facility|6273,Bansibatarahan HSC,facility_type|HSC
9537,county|BR.5898,facility|5898,Bansipur HSC,facility_type|HSC
8764,county|BR.6204,facility|6204,Banskota HSC,facility_type|HSC
13085,county|BR.6301,facility|6301,Bansohi HSC,facility_type|HSC
11330,county|BR.6050,facility|6050,Banswari HSC,facility_type|HSC
17801,county|BR.6170,facility|6170,Bantail HSC,facility_type|HSC
17781,county|BR.6268,facility|6268,Bantariyan HSC,facility_type|HSC
10480,county|BR.6247,facility|6247,Banthusri Ram HSC,facility_type|HSC
8047,county|BR.5954,facility|5954,Banua Deo HSC,facility_type|HSC
13985,county|BR.6367,facility|6367,Banua HSC,facility_type|HSC
10486,county|BR.6274,facility|6274,Banuchapar HSC,facility_type|HSC
10798,county|BR.6187,facility|6187,Banvariya HSC,facility_type|HSC
13133,county|BR.6136,facility|6136,Banwari HSC,facility_type|HSC
11320,county|BR.6121,facility|6121,Banwari Kishanganj HSC,facility_type|HSC
11849,county|BR.6336,facility|6336,Banwaripur HSC,facility_type|HSC
9818,county|BR.6024,facility|6024,Banwaripur Morwa HSC,facility_type|HSC
7594,county|BR.6125,facility|6125,Banzaria HSC,facility_type|HSC
13319,county|BR.6104,facility|6104,Bapalmadhopur HSC,facility_type|HSC
7212,county|BR.5869,facility|5869,Bara (New) HSC,facility_type|HSC
15969,county|BR.5884,facility|5884,Bara APHC,facility_type|APHC
9379,county|BR.5878,facility|5878,Bara Belhar HSC,facility_type|HSC
14113,county|BR.6371,facility|6371,Bara Daud HSC,facility_type|HSC
7802,county|BR.6041,facility|6041,Bara Gobind HSC,facility_type|HSC
14821,county|BR.6403,facility|6403,Bara HSC,facility_type|HSC
11938,county|BR.6324,facility|6324,Bara Khodawandpur HSC,facility_type|HSC
7148,county|BR.5856,facility|5856,Bara Khurd HSC,facility_type|HSC
15613,county|BR.6128,facility|6128,Bara kothi Norimal APHC,facility_type|APHC
12713,county|BR.5906,facility|5906,Bara Naubatpur HSC,facility_type|HSC
8688,county|BR.6184,facility|6184,Bara Nitai Tola HSC,facility_type|HSC
13598,county|BR.6238,facility|6238,Bara Teni HSC,facility_type|HSC
15485,county|BR.5966,facility|5966,Barabandh HSC,facility_type|HSC
15685,county|BR.5876,facility|5876,Baradih APHC,facility_type|APHC
11708,county|BR.5874,facility|5874,Baradpurwa HSC,facility_type|HSC
16538,county|BR.5897,facility|5897,Barah APHC,facility_type|APHC
7102,county|BR.5849,facility|5849,Barah Harnaut HSC,facility_type|HSC
12874,county|BR.5941,facility|5941,Barah HSC,facility_type|HSC
12742,county|BR.5908,facility|5908,Barah Punpun HSC,facility_type|HSC
9799,county|BR.6239,facility|6239,Barahgama HSC,facility_type|HSC
15556,county|BR.5907,facility|5907,Barahi APHC,facility_type|APHC
8110,county|BR.5904,facility|5904,Barahi Goh HSC,facility_type|HSC
13585,county|BR.6238,facility|6238,Barahi Gont (New) HSC,facility_type|HSC
15099,county|BR.6070,facility|6070,Barahi HSC,facility_type|HSC
7019,county|BR.6061,facility|6061,Barahi Jagdish HSC,facility_type|HSC
14787,county|BR.6401,facility|6401,Barahi Nauhatta HSC,facility_type|HSC
8179,county|BR.5907,facility|5907,Barahi Rafiganj HSC,facility_type|HSC
14901,county|BR.6407,facility|6407,Barahi Sonbarsa HSC,facility_type|HSC
17936,county|BR.6216,facility|6216,Barahima Sidhwalia HSC,facility_type|HSC
13328,county|BR.6104,facility|6104,Barahopur HSC,facility_type|HSC
12900,county|BR.5925,facility|5925,Barahpur HSC,facility_type|HSC
14817,county|BR.6403,facility|6403,Barahser HSC,facility_type|HSC
15716,county|BR.6064,facility|6064,Barail APHC,facility_type|APHC
8906,county|BR.5980,facility|5980,Baraini HSC,facility_type|HSC
17748,county|BR.6249,facility|6249,Baraipatti Gopalganj HSC,facility_type|HSC
17783,county|BR.6252,facility|6252,Baraipatti HSC,facility_type|HSC
11902,county|BR.6339,facility|6339,Baraipura HSC,facility_type|HSC
14894,county|BR.6407,facility|6407,Baraith HSC,facility_type|HSC
13886,county|BR.6364,facility|6364,Baraitha HSC,facility_type|HSC
7806,county|BR.6041,facility|6041,Baraiya HSC,facility_type|HSC
17641,county|BR.5978,facility|5978,Barajor HSC,facility_type|HSC
11743,county|BR.6421,facility|6421,Barak HSC,facility_type|HSC
9052,county|BR.5990,facility|5990,Barakala HSC,facility_type|HSC
7375,county|BR.5963,facility|5963,Barakar (New) HSC,facility_type|HSC
7483,county|BR.6317,facility|6317,Barama HSC,facility_type|HSC
14114,county|BR.6371,facility|6371,Barampura HSC,facility_type|HSC
9608,county|BR.6309,facility|6309,Baramsia HSC,facility_type|HSC
7179,county|BR.5859,facility|5859,Barandi HSC,facility_type|HSC
16203,county|BR.5902,facility|5902,Baraon APHC,facility_type|APHC
11642,county|BR.5903,facility|5903,Baraon HSC,facility_type|HSC
16185,county|BR.5823,facility|5823,Baraon Kala APHC,facility_type|APHC
7158,county|BR.5856,facility|5856,Barara HSC,facility_type|HSC
13555,county|BR.6212,facility|6212,"Bararahi Tola ,Badhla (New) HSC",facility_type|HSC
9992,county|BR.6255,facility|6255,Barari Bithan HSC,facility_type|HSC
10253,county|BR.6055,facility|6055,Barari HSC,facility_type|HSC
15585,county|BR.6167,facility|6167,Barashankar APHC,facility_type|APHC
7530,county|BR.6167,facility|6167,Barashankar HSC,facility_type|HSC
15538,county|BR.5912,facility|5912,Barauli APHC,facility_type|APHC
8115,county|BR.5912,facility|5912,Barauli HSC,facility_type|HSC
16657,county|BR.6381,facility|6381,Baraun APHC,facility_type|APHC
12034,county|BR.6333,facility|6333,Barauni-1 HSC,facility_type|HSC
12033,county|BR.6333,facility|6333,Barauni-2 HSC,facility_type|HSC
12029,county|BR.6333,facility|6333,Barauni-3 HSC,facility_type|HSC
14686,county|BR.5902,facility|5902,Barawon HSC,facility_type|HSC
6691,county|BR.6048,facility|6048,Barbapur HSC,facility_type|HSC
11368,county|BR.6091,facility|6091,Barbatta Kochadhaman HSC,facility_type|HSC
9204,county|BR.5998,facility|5998,Barbharari HSC,facility_type|HSC
11418,county|BR.6058,facility|6058,Barchaundi HSC,facility_type|HSC
9158,county|BR.5994,facility|5994,Bardag HSC,facility_type|HSC
13414,county|BR.6210,facility|6210,Bardaha APHC,facility_type|APHC
12101,county|BR.6208,facility|6208,Bardaha Bisfi HSC,facility_type|HSC
9627,county|BR.6303,facility|6303,Bardaha Farbisganj HSC,facility_type|HSC
13417,county|BR.6210,facility|6210,Bardaha Ghailarh HSC,facility_type|HSC
10264,county|BR.6055,facility|6055,Bardaha Goriakothi HSC,facility_type|HSC
14207,county|BR.6374,facility|6374,Bardaha HSC,facility_type|HSC
10538,county|BR.6101,facility|6101,Bardaha Nautan HSC,facility_type|HSC
9596,county|BR.6309,facility|6309,Bardaha Sikti HSC,facility_type|HSC
8241,county|BR.6378,facility|6378,Bardhona HSC,facility_type|HSC
13349,county|BR.6196,facility|6196,Bardhouna HSC,facility_type|HSC
6787,county|BR.6019,facility|6019,Bardiha HSC,facility_type|HSC
8878,county|BR.5972,facility|5972,Barehata HSC,facility_type|HSC
8847,county|BR.6217,facility|6217,Bareta HSC,facility_type|HSC
11723,county|BR.6420,facility|6420,Bargaon Agion HSC,facility_type|HSC
18093,county|BR.6430,facility|6430,Bargaon HSC,facility_type|HSC
11046,county|BR.5780,facility|5780,Bargaon Kurd HSC,facility_type|HSC
14893,county|BR.6407,facility|6407,Bargaon Sonbarsa HSC,facility_type|HSC
9104,county|BR.5992,facility|5992,Bargaw HSC,facility_type|HSC
8260,county|BR.6389,facility|6389,Bargawan HSC,facility_type|HSC
8999,county|BR.5985,facility|5985,Bargow HSC,facility_type|HSC
8979,county|BR.5983,facility|5983,Barha HSC,facility_type|HSC
16197,county|BR.5896,facility|5896,Barhaari APHC,facility_type|APHC
13887,county|BR.6364,facility|6364,Barhad HSC,facility_type|HSC
14029,county|BR.6368,facility|6368,Barhampura HSC,facility_type|HSC
10443,county|BR.6205,facility|6205,Barhan HSC,facility_type|HSC
7192,county|BR.5869,facility|5869,Barhanpura HSC,facility_type|HSC
11470,county|BR.5879,facility|5879,Barhara Barhara HSC,facility_type|HSC
11874,county|BR.6344,facility|6344,Barhara Birpur HSC,facility_type|HSC
11194,county|BR.5826,facility|5826,Barhara Chautham HSC,facility_type|HSC
11234,county|BR.5832,facility|5832,Barhara Gogri HSC,facility_type|HSC
17921,county|BR.6180,facility|6180,Barhara HSC,facility_type|HSC
12511,county|BR.6179,facility|6179,Barhara Rajnagar HSC,facility_type|HSC
9683,county|BR.6304,facility|6304,Barhara Raniganj HSC,facility_type|HSC
15005,county|BR.6047,facility|6047,Barharba Bajpatti HSC,facility_type|HSC
15174,county|BR.6452,facility|6452,Barharba HSC,facility_type|HSC
13562,county|BR.6186,facility|6186,Barhari APHC,facility_type|APHC
14368,county|BR.6201,facility|6201,Barhari HSC,facility_type|HSC
7636,county|BR.6069,facility|6069,Barharwa HSC,facility_type|HSC
17581,county|BR.5971,facility|5971,Barhat HSC,facility_type|HSC
7236,county|BR.5871,facility|5871,Barhauna (New) HSC,facility_type|HSC
16663,county|BR.6386,facility|6386,Barhauna APHC,facility_type|APHC
7250,county|BR.5875,facility|5875,Barhauna Bishunpur HSC,facility_type|HSC
7215,county|BR.5871,facility|5871,Barhauna Chandi HSC,facility_type|HSC
9358,county|BR.5872,facility|5872,Barhauna HSC,facility_type|HSC
9764,county|BR.6015,facility|6015,Barheta HSC,facility_type|HSC
13799,county|BR.6361,facility|6361,Barhetta HSC,facility_type|HSC
